Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ElodiaUI_label_f6e5bd8e	nvle	En ella, hay una toma de vigilancia. Su madre.	game/branch.rpy	1270	nvle "[what]"
ElodiaUI_label_014be6cf	nvle	Hortensia está sentada en una silla, frente a una pared blanca. Su cabello está recogido de forma torpe. Tiene vendajes en los brazos, pero está despierta. Se balancea suavemente. Tararea algo muy bajito.	game/branch.rpy	1271	nvle "[what]"
ElodiaUI_label_c4906499	nvle	Helena no parpadea. No dice nada. Se queda mirando durante un largo rato. Observa cada gesto, cada movimiento leve de los dedos de su madre.	game/branch.rpy	1272	nvle "[what]"
ElodiaUI_label_7cbd49a5	nvle	La pantalla no tiene sonido. Solo silencio.	game/branch.rpy	1273	nvle "[what]"
ElodiaUI_label_ac0f074f	nvle	Finalmente, Helena se gira. Camina hacia la cama. Se recuesta boca arriba, con los brazos cruzados sobre el pecho. Mira al techo. Sus ojos no parpadean. La respiración es pesada, pero estable.	game/branch.rpy	1274	nvle "[what]"
ElodiaUI_label_acde1605	he	Te voy a sacar de ahí...	game/branch.rpy	1276	he "[what]"
ElodiaUI_label_f92fd2dc	nvle	Helena está sentada en la misma silla de siempre. Brazo extendido. Elodia prepara una nueva jeringa. Sus movimientos son suaves, médicos, casi mecánicos.	game/branch.rpy	1278	nvle "[what]"
ElodiaUI_label_0f706d6d	nvle	Helena la observa con el ceño fruncido. Tiene ojeras, el cabello más desordenado que de costumbre.	game/branch.rpy	1279	nvle "[what]"
ElodiaUI_label_cce46cec	he	Ya pasó mucho tiempo. No me has dicho nada de Chancho.	game/branch.rpy	1282	he "[what]"
ElodiaUI_label_f81b2e85	nvle	Elodia no responde. Se limita a colocar el torniquete y preparar la aguja.	game/branch.rpy	1283	nvle "[what]"
ElodiaUI_label_f3d86300	he	¡Elodia!	game/branch.rpy	1285	he "[what]"
ElodiaUI_label_294487c5	el	Te dije que las pruebas tomarían tiempo.	game/branch.rpy	1287	el "[what]"
ElodiaUI_label_b4e94af1	he	No me dijiste que me lo ibas a quitar.	game/branch.rpy	1289	he "[what]"
ElodiaUI_label_6f76ef80	el	Estamos muy cerca.	game/branch.rpy	1291	el "[what]"
ElodiaUI_label_607ac4ea	el	El virus Metamorfosis Adaptativa hubiera podido ser una joya maldita. Un diseño perfecto, liberado por desesperados.	game/branch.rpy	1293	el "[what]"
ElodiaUI_label_937be6a4	el	Su objetivo era noble: supervivencia. Climas extremos, hambrunas, toxicidad ambiental... Era la siguiente etapa de la humanidad.	game/branch.rpy	1295	el "[what]"
ElodiaUI_label_2756dd85	el	Pero no supieron esperar. Lo soltaron incompleto. Y mira dónde estamos ahora.	game/branch.rpy	1296	el "[what]"
ElodiaUI_label_de2fabb7	nvle	Pausa.	game/branch.rpy	1298	nvle "[what]"
ElodiaUI_label_53ffb647	el	De casualidad... ¿comes muchos hongos?	game/branch.rpy	1300	el "[what]"
ElodiaUI_label_2de5ecc9	nvle	Helena parpadea, desconcertada.	game/branch.rpy	1301	nvle "[what]"
ElodiaUI_label_e9e38a90	he	Soy... era... vegana.	game/branch.rpy	1307	he "[what]"
ElodiaUI_label_8e2ec992	he	A veces comía setas del bosque. Mi madre me enseñó.	game/branch.rpy	1309	he "[what]"
ElodiaUI_label_19412392	he	No desde que estoy aquí.	game/branch.rpy	1313	he "[what]"
ElodiaUI_label_cb30a5fc	el	Estamos investigando si el virus puede adaptarse al reino fungi... Puede que hayamos encontrado algo.	game/branch.rpy	1316	el "[what]"
ElodiaUI_label_b6940407	he	¿El virus MA en hongos?	game/branch.rpy	1318	he "[what]"
ElodiaUI_label_2b99e776	el	No creo que podamos llegar a esas conclusiones todavía.	game/branch.rpy	1319	el "[what]"
ElodiaUI_label_4d311808	nvle	La luz está apagada. Helena está sentada en el piso junto a la cama. La pantalla donde suele ver a su madre está en negro. La habitación huele a humedad, encierro y desesperanza.	game/branch.rpy	1320	nvle "[what]"
ElodiaUI_label_12fb3a3a	nvle	Sus labios están agrietados. Sus brazos, marcados por pinchazos. Tiene bandejas con restos de carne sobre la mesa, todas medio llenas, apenas tocadas.	game/branch.rpy	1321	nvle "[what]"
ElodiaUI_label_5750c21c	he	Estoy harta...	game/branch.rpy	1324	he "[what]"
ElodiaUI_label_ea149579	nvle	Se levanta. Cruza la habitación. Golpea la puerta. Una, dos, tres veces.	game/branch.rpy	1325	nvle "[what]"
ElodiaUI_label_8c425191	he	¡AAAAAAAAAAAAH!	game/branch.rpy	1327	he "[what]"
ElodiaUI_label_dd83edf7	nvle	Helena está frente a Elodia. Las luces frías, el mismo ambiente clínico. Hay una bandeja cubierta frente a ella. Elodia la destapa. Un nuevo trozo de carne cruda, brillante y rosada.	game/branch.rpy	1329	nvle "[what]"
ElodiaUI_label_bce97b68	el	Adelante Helena. Este es uno de los sujetos más prometedores que hemos tenido.	game/branch.rpy	1332	el "[what]"
ElodiaUI_label_8d0f7029	nvle	Helena la mira largo rato. Finalmente, toma la carne. La lleva a la boca.	game/branch.rpy	1333	nvle "[what]"
ElodiaUI_label_66db6b18	nvle	Lo mastica. Traga. Y entonces...	game/branch.rpy	1334	nvle "[what]"
ElodiaUI_label_d2c0a10e	ch	Lena... me gustaban las caléndulas.	game/branch.rpy	1335	ch "[what]"
ElodiaUI_label_7aa7470a	nvle	Helena se congela. Una lágrima baja por su mejilla. Su cuerpo comienza a temblar.	game/branch.rpy	1336	nvle "[what]"
ElodiaUI_label_186e943c	nvle	La bandeja cae al suelo. Se rompe en dos. 	game/branch.rpy	1337	nvle "[what]"
ElodiaUI_label_544c47d9	he	No...	game/branch.rpy	1339	he "[what]"
ElodiaUI_label_3157e1d3	he	¡ES ÉL! ¡ES CHANCHO!	game/branch.rpy	1341	he "[what]"
ElodiaUI_label_64bdd129	nvle	Se lanza sobre Elodia. Grita, empuja, quiere morder, golpear. Elodia, le inyecta algo en el cuello. Helena se tambalea. Dos hombres entran corriendo.	game/branch.rpy	1342	nvle "[what]"
ElodiaUI_label_621ae500	he	¡Tú lo mataste! ¡Lo mataste! ¡Eres una maldita...!	game/branch.rpy	1345	he "[what]"
ElodiaUI_label_e753527e	nvle	Los hombres la sujetan. Ella forcejea con una fuerza animal, pero ya está sedada. Es arrastrada por el pasillo.	game/branch.rpy	1346	nvle "[what]"
ElodiaUI_label_560d3bdb	el	 No lo entiendes ahora. Pero lo harás. Pronto.	game/branch.rpy	1348	el "[what]"
ElodiaUI_label_6909c715	nvle	La puerta de su habitación se cierra de golpe.	game/branch.rpy	1349	nvle "[what]"
ElodiaUI_label_f7d040c3	nvle	Una bandeja de comida fría se encuentra intacta junto a la puerta. Sobre ella, carne cruda en trozos pequeños.	game/branch.rpy	1351	nvle "[what]"
ElodiaUI_label_4dfd0da2	nvle	Helena está encorvada en una esquina, con las rodillas contra el pecho.	game/branch.rpy	1352	nvle "[what]"
ElodiaUI_label_cf59af0b	nvle	La puerta se abre. Elodia entra. Luce impecable. Fría. Inmutable. Lleva una tableta entre los brazos y se detiene frente a ella, sin bajar la mirada.	game/branch.rpy	1353	nvle "[what]"
ElodiaUI_label_4b713dd6	el	Necesitas alimentarte.	game/branch.rpy	1355	el "[what]"
ElodiaUI_label_eb0bee96	nvle	Helena no responde. Se limita a girar la cabeza hacia la pared.	game/branch.rpy	1356	nvle "[what]"
ElodiaUI_label_774b6607	el	Sabes lo que estás rechazando, ¿no? El poder de ver. De recordar.	game/branch.rpy	1358	el "[what]"
ElodiaUI_label_adac8f1a	he	No quiero ver nada más.	game/branch.rpy	1360	he "[what]"
ElodiaUI_label_903d8d94	el	Podríamos hacer historia juntas. Erradicar el miedo. Redefinir la humanidad.	game/branch.rpy	1362	el "[what]"
ElodiaUI_label_75192c85	el	Pero prefieres pudrirte en este rincón, como si eso honrará algo. Como si esa resistencia fuera noble.	game/branch.rpy	1363	el "[what]"
ElodiaUI_label_2b149fde	he	Prefiero pudrirme que convertirme en ti.	game/branch.rpy	1365	he "[what]"
ElodiaUI_label_f7c9659a	nvle	Elodia no reacciona. Sólo suspira.	game/branch.rpy	1366	nvle "[what]"
ElodiaUI_label_d4727d40	nvle	La habitación ha cambiado. Más fría. Sin cama. Sin pantalla. Sólo concreto, una cubeta, y un grillete en la pared. El metal está oxidado.	game/branch.rpy	1368	nvle "[what]"
ElodiaUI_label_f5c66797	nvle	Helena yace encadenada de un tobillo. El grillete le permite moverse sólo un metro y medio. No hay ventana. El aire huele a cloro y humedad.	game/branch.rpy	1369	nvle "[what]"
ElodiaUI_label_ea7d833a	nvle	Días pasan. Sin voz. Sin luz natural. La carne sigue llegando. Y sigue pudriéndose.	game/branch.rpy	1370	nvle "[what]"
contexto_d881de3f	he	Jamás. Nunca voy a trabajar contigo. Eres una estúpida si pensabas que iba a cooperar.	game/branch.rpy	1383	he "[what]"
contexto_97714a18	nvle	Elodia no se inmuta. La mira como si se tratara de una niña obstinada, no de una amenaza.	game/branch.rpy	1384	nvle "[what]"
contexto_1b116013	el	¿Y crees que tu madre sí quiso cooperar? ¿Que fue voluntaria? No, querida... Yo no trabajo con voluntarios. Trabajo con resultados.	game/branch.rpy	1385	el "[what]"
contexto_6966c7fc	el	Obtengo todo lo que quiero. Siempre. Aunque me digan que no.	game/branch.rpy	1386	el "[what]"
contexto_ad608fc1	nvle	Elodia comienza a acercarse.	game/branch.rpy	1387	nvle "[what]"
contexto_ab760533	el	Tu madre, durante su última entrega, le pedí que me ayudara a meter el encargo al depósito, no sospechó nada. Estaba tan preocupada por ayudar...	game/branch.rpy	1388	el "[what]"
contexto_70edfe80	el	Tanta amabilidad. Tanta ingenuidad. Fue su perdición. Le inyecté un sedante. Cayó como una hoja seca.	game/branch.rpy	1389	el "[what]"
contexto_d499ecef	el	Ni siquiera luchó. Fue decepcionante.	game/branch.rpy	1390	el "[what]"
contexto_4b1b044a	nvle	Helena estalla. Grita y se lanza contra ella, los ojos brillando de odio.	game/branch.rpy	1391	nvle "[what]"
contexto_f0ea8574	he	¡Maldita seas! ¡Te voy a matar!	game/branch.rpy	1392	he "[what]"
contexto_c63f0be9	nvle	Elodia no se altera. Toma una inyección de su bata. Esquiva el ataque de Helena y le inyecta.	game/branch.rpy	1393	nvle "[what]"
contexto_ed0d5b35	nvle	Helena cae de rodillas. Su respiración se vuelve pesada. Tiembla. Se desmorona.	game/branch.rpy	1394	nvle "[what]"
contexto_1ff9f6be	nvle	La puerta se abre. Dos hombres entran. Uno la toma de los brazos, el otro de las piernas.	game/branch.rpy	1395	nvle "[what]"
contexto_1c83261e	el	Llévenla. Célula 64. Mantengan el régimen de ayuno por tres días. Luego... que coma.	game/branch.rpy	1396	el "[what]"
pierde_8c30aa53	nvle	Helena está encadenada de ambos pies. Su cabello está enmarañado, su piel pálida. No ha comido. Apenas ha dormido.	game/branch.rpy	1401	nvle "[what]"
pierde_7494fbf4	nvle	La puerta se abre con un zumbido. Entra uno de los hombres. En las manos lleva una bandeja con un pedazo de carne.	game/branch.rpy	1402	nvle "[what]"
pierde_38215e05	s1	Hora de comer.	game/branch.rpy	1404	s1 "[what]"
pierde_2b5ba3ab	he	No quiero.	game/branch.rpy	1405	he "[what]"
pierde_b642a1a9	s2	No es una opción.	game/branch.rpy	1407	s2 "[what]"
pierde_7c911858	nvle	La agarra por el cabello. Le abre la boca a la fuerza y empuja el trozo de carne contra su lengua. Helena se retuerce, pero sus fuerzas son escasas. La carne entra. Traga.	game/branch.rpy	1408	nvle "[what]"
pierde_3aacd517	nvle	El mundo se estira. La visión se distorsiona. Voces. Imágenes.	game/branch.rpy	1409	nvle "[what]"
pierde_efceff83	nvle	Una granja. Hortensia. caléndulas. Chancho ven ya nos vamos. Helena despierta de golpe, escupiendo, confundida, entre vómito y lágrimas.	game/branch.rpy	1411	nvle "[what]"
pierde_083e400f	nvle	Elodia aparece detrás del sujeto sobre la puerta.	game/branch.rpy	1412	nvle "[what]"
pierde_4501f70e	el	Tu conciencia sigue intacta. La red neuronal ha reaccionado. Tus memorias siguen sin colapsar.	game/branch.rpy	1413	el "[what]"
pierde_920be09d	nvle	Helena se congela. Mira la bandeja vacía. Tiembla.	game/branch.rpy	1414	nvle "[what]"
pierde_2c5d4253	el	Él fue un buen espécimen. Resistente.	game/branch.rpy	1415	el "[what]"
pierde_b1170885	nvle	Helena grita. Golpea la pared. Sus cadenas tintinean. Rompe en llanto.	game/branch.rpy	1416	nvle "[what]"
esclavaUI_label_d7313624	nvle	La puerta se abre. Helena está más flaca. Esta vez, dos hombres con uniforme entran. Le quitan la cadena del tobillo. La levantan con brusquedad.	game/branch.rpy	1439	nvle "[what]"
esclavaUI_label_6e990028	he	¡Suéltenme!	game/branch.rpy	1442	he "[what]"
esclavaUI_label_31709180	nvle	La arrastran por el pasillo. Su cuerpo está débil, pero la rabia la mantiene en pie.	game/branch.rpy	1443	nvle "[what]"
esclavaUI_label_f2f01b34	nvle	La atan a una silla de metal. La iluminación directa le quema la vista. Frente a ella, una mesa con una bandeja tapada por un paño blanco.	game/branch.rpy	1444	nvle "[what]"
esclavaUI_label_c126002d	nvle	Elodia entra.	game/branch.rpy	1445	nvle "[what]"
esclavaUI_label_e0e350d1	el	Hubo complicaciones. Tu madre... está en estado crítico. El sistema inmunoalterado no respondió bien a las modificaciones celulares.	game/branch.rpy	1447	el "[what]"
esclavaUI_label_bc3a714d	he	Está viva...	game/branch.rpy	1449	he "[what]"
esclavaUI_label_87d52136	el	Necesito tu habilidad.	game/branch.rpy	1451	el "[what]"
esclavaUI_label_d27c8eab	he	¡No voy a comer más carne!	game/branch.rpy	1453	he "[what]"
esclavaUI_label_d1b311ae	el	Si no lo haces... muere.	game/branch.rpy	1455	el "[what]"
esclavaUI_label_302c5918	nvle	Silencio. Helena tiembla. Mira la bandeja.	game/branch.rpy	1456	nvle "[what]"
esclavaUI_label_81fc8785	el	Tú decides. Pero el tiempo no es tu aliado.	game/branch.rpy	1458	el "[what]"
esclavaUI_label_d385a8bf	he	¡Tú la enfermaste!	game/branch.rpy	1460	he "[what]"
esclavaUI_label_a1e5b875	el	Ella se debilitó por su apego. Por ti. Sólo estoy haciendo lo necesario.	game/branch.rpy	1461	el "[what]"
esclavaUI_label_30af4719	nvle	La señal es clara. Uno de los secuaces le abre la boca a la fuerza. El otro coloca el trozo de carne en su lengua.	game/branch.rpy	1462	nvle "[what]"
esclavaUI_label_65efd208	nvle	Helena se retuerce. Llora. Traga sin querer.	game/branch.rpy	1463	nvle "[what]"
esclavaUI_label_602b80cd	nvle	Y entonces... {p=1.5} El mundo se rompe.	game/branch.rpy	1464	nvle "[what]"
esclavaUI_label_ebc5d6c0	nvle	Hortensia. Sonriente. Entregando carne a una figura oscura. Un trato. Un falso acuerdo. Una trampa. Una puerta que se cierra con violencia. El grito ahogado. Los días de encierro. Las voces apagadas. Las promesas rotas.	game/branch.rpy	1466	nvle "[what]"
esclavaUI_label_d0ffe9c0	nvle	Y en todo eso, Hortensia escribe en la pared, una y otra vez: Helena. Helena. Helena.	game/branch.rpy	1467	nvle "[what]"
esclavaUI_label_76f4b968	nvle	Su amor convertido en mantra.	game/branch.rpy	1468	nvle "[what]"
esclavaUI_label_7c164b61	nvle	La visión se rompe. La carne cae de su boca. Vomita. Llora como si algo en su pecho hubiera explotado. No hay grito que alcance para lo que siente.	game/branch.rpy	1469	nvle "[what]"
esclavaUI_label_38215869	he	¡La mataste!	game/branch.rpy	1471	he "[what]"
esclavaUI_label_6924a50c	el	La guiaste hacia eso. Tu silencio. Tu duda. Yo solo... le di un fin útil.	game/branch.rpy	1473	el "[what]"
esclavaUI_label_021fa812	nvle	Se acerca, le levanta la barbilla con un dedo.	game/branch.rpy	1474	nvle "[what]"
esclavaUI_label_6d292551	el	Y si no te decides pronto... Adara puede acompañarla.	game/branch.rpy	1476	el "[what]"
esclavaUI_label_05d06e38	nvle	Las cadenas que sostienen a Helena ahora la atan por ambos tobillos.	game/branch.rpy	1481	nvle "[what]"
esclavaUI_label_59ef9734	nvle	No habla desde hace días. No ha dormido. A veces respira tan lento que parece parte de las paredes. Un bulto que ha decidido morir sin morir.	game/branch.rpy	1482	nvle "[what]"
esclavaUI_label_9002323f	nvle	Elodia observa una pantalla. Se muestra la imagen de Helena sentada en la oscuridad, inmóvil, como si el tiempo no pudiera pasar en esa habitación. Un vaso con agua sin tocar. Un trozo de carne ya enmohecido.	game/branch.rpy	1484	nvle "[what]"
esclavaUI_label_41ac1dd3	nvle	Un secuaz entra. Lleva una caja de metal sellada y una jeringa.	game/branch.rpy	1485	nvle "[what]"
esclavaUI_label_416d1016	s1	Nueva muestra. 7 ml. Todo estable. Sin resistencia.	game/branch.rpy	1487	s1 "[what]"
esclavaUI_label_fe4d8215	nvle	Elodia recibe la jeringa y la gira contra la luz. El líquido rojo denso se desplaza lentamente.	game/branch.rpy	1488	nvle "[what]"
esclavaUI_label_e073c5df	el	Eso es.	game/branch.rpy	1490	el "[what]"
esclavaUI_label_6a68f229	el	Sin conflicto, la evolución fluye mejor.	game/branch.rpy	1492	el "[what]"
esclavaUI_label_7163ece9	nvle	La jeringa es depositada en un contenedor junto a varias más. Cada una marcada con códigos, fechas y un simple nombre: H.L.	game/branch.rpy	1493	nvle "[what]"
esclavaUI_label_ee1963ed	nvle	Elodia da un sorbo a su taza de té. Observa el monitor.	game/branch.rpy	1494	nvle "[what]"
esclavaUI_label_b1699661	el	Gracias, Helena.	game/branch.rpy	1496	el "[what]"
esclavaUI_label_96d2afbf	nvle	Pasos. Lentos. Precisos.	game/branch.rpy	1498	nvle "[what]"
esclavaUI_label_ab0ad03c	nvle	La puerta se abre con un chirrido que retumba en el metal. Elodia entra, como si visitara una exposición de arte. Lleva una charola envuelta en tela blanca.	game/branch.rpy	1499	nvle "[what]"
esclavaUI_label_11878e6e	nvle	Se detiene frente a Helena, quien no la mira. No la reconoce. Tal vez ya no quiere.	game/branch.rpy	1500	nvle "[what]"
esclavaUI_label_ae3b7373	nvle	Elodia destapa la charola. Un nuevo trozo de carne. Esta vez, diferente. El color más oscuro. Las fibras visiblemente humanas. Cortes precisos.	game/branch.rpy	1501	nvle "[what]"
esclavaUI_label_5675ed38	nvle	Helena no reacciona.	game/branch.rpy	1502	nvle "[what]"
esclavaUI_label_c3c0aa82	nvle	Elodia extiende la carne. Se la da de comer a Helena. Helena la ve. La reconoce. No necesita que se lo digan. Helena cierra los ojos. No gime. No tiembla. Sólo dos lágrimas silenciosas ruedan por su rostro sucio.	game/branch.rpy	1503	nvle "[what]"
esclavaUI_label_f2851dec	nvle	Elodia se marcha. La puerta se cierra. Nadie dice nada.	game/branch.rpy	1504	nvle "[what]"
esclavaUI_label_ed01b3f5	nvle	Helena toma otro trozo de carne a la boca con las manos temblorosas. No por hambre. No por obediencia. Por deseo de verla una vez más. Por saber si fue verdad.	game/branch.rpy	1505	nvle "[what]"
esclavaUI_label_dca85fc0	nvle	Lo muerde. Traga. Y entonces el mundo vuelve a sangrar.	game/branch.rpy	1506	nvle "[what]"
esclavaUI_label_9ba41252	nvle	Adara. Sonriendo. Escondida detrás de una pared, observando a Helena mientras riega las plantas.	game/branch.rpy	1508	nvle "[what]"
esclavaUI_label_008edca4	nvle	Adara abrazándola por la espalda mientras duerme.	game/branch.rpy	1509	nvle "[what]"
esclavaUI_label_28c8f665	nvle	Y luego, Adara golpeando una pared. Gritando su nombre. Intentando escapar. Pero ya era tarde.	game/branch.rpy	1510	nvle "[what]"
esclavaUI_label_bf812255	nvle	Helena abre los ojos. No hay alarido. No hay fuerza para destruir. Sólo llanto.	game/branch.rpy	1511	nvle "[what]"
esclavaUI_label_e0a1a920	nvle	La carne cae de su mano. Su cabeza se apoya contra la pared. {p=1.5} Helena solamente desea morir.	game/branch.rpy	1512	nvle "[what]"
esclavaUI_label_0ae9bcd0			game/branch.rpy	1520	"[what]"
start_0ae9bcd0			game/script.rpy	57	"[what]"
inicioUI_label_c272e84f	nvle		game/script.rpy	81	nvle "[what]"
inicioUI_label_80762101	ma	Por favor...	game/script.rpy	84	ma "[what]"
inicioUI_label_6b5c5dff	ma	...dime si ella me perdonó, ¡Te lo suplico!	game/script.rpy	94	ma "[what]"
inicioUI_label_f7701821	hu	Vamos mi niña, solo tienes que probar un poco, ¿o es que no quieres ayudar a esta pobre mujer?	game/script.rpy	99	hu "[what]"
inicioUI_label_b99ae823	ho	Hugo, no la presiones.	game/script.rpy	102	ho "[what]"
inicioUI_label_508db2d2	hu	Tienes razón, confío en que nuestra chica buena hará lo correcto como siempre, ¿verdad, Lena?	game/script.rpy	104	hu "[what]"
inicioUI_label_b641a6ad	nvle	La carne gotea, manchándole la ropa. Helena la observa, con asco.	game/script.rpy	105	nvle "[what]"
inicioUI_label_ac627d7e	nvle	No obstante, la pequeña cierra los ojos, respira profundo y, finalmente, le da un mordisco al trozo de carne.	game/script.rpy	108	nvle "[what]"
inicioUI_label_0392d569	nvle	El mundo a su alrededor se desvanece.	game/script.rpy	113	nvle "[what]"
inicioUI_label_0ae9bcd0			game/script.rpy	114	"[what]"
inicioUI_label_ee75238a	he	Ella... te odió hasta su último aliento.	game/script.rpy	124	he "[what]"
inicioUI_label_df6dcf5c	nvle	Helena se detiene al contemplar un agujero en la tierra..	game/script.rpy	130	nvle "[what]"
inicioUI_label_a5dcb2cb	nvle	Observa las gotas de lluvia caer a sus pies.	game/script.rpy	133	nvle "[what]"
inicioUI_label_22cef4ea	nvle	Se limita a cerrar los ojos, como si estuviera orando, y a recitar algunas palabras.	game/script.rpy	140	nvle "[what]"
inicioUI_label_82e9f905	he	Si no estás aquí, ¿dónde te encuentro?	game/script.rpy	143	he "[what]"
inicioUI_label_43178652	nvle	La muchacha con el pelo empapado se pone en cuclillas para colocar el arreglo floral a la cabeza del agujero.	game/script.rpy	146	nvle "[what]"
inicioUI_label_9fd4c835	nvle	Toma la pala y duda si irse.	game/script.rpy	149	nvle "[what]"
inicioUI_label_347214f0	nvle	Finalmente, ya más calmada, se retira del lugar, dirigiéndose a una zona más poblada que se vislumbra a la lejanía.	game/script.rpy	158	nvle "[what]"
inicioUI_label_388ea2f9	nvle	Un grupo de cerdos se acerca, uno de ellos se queda mirando en la dirección por dónde salió Helena.	game/script.rpy	160	nvle "[what]"
inicioUI_label_d89c7721	nvle	El grupo detiene su caminata junto al agujero.	game/script.rpy	161	nvle "[what]"
inicioUI_label_b1629470	nvle	El cerdo gira la cabeza para husmear qué hay al fondo del hoyo. No obstante, parece que no hay nada.	game/script.rpy	162	nvle "[what]"
inicioUI_label_58b2cff2	nvle	Los cerdos continúan su camino. El cerdo comienza a seguir la misma ruta que Helena.	game/script.rpy	163	nvle "[what]"
inicioUI_label_93e110fd	nvle	En la zona más habitada del pueblo.	game/script.rpy	172	nvle "[what]"
inicioUI_label_57c6edad	nvle	Junto a la entrada del supermercado, una madre junto a un par de niños piden limosna.	game/script.rpy	173	nvle "[what]"
inicioUI_label_a60d6e4e	nvle	Cuando Helena pasa junto a ellos, la mujer le pide una limosna, mugidos se le escapan cada tanto mientras trata de comunicarse.	game/script.rpy	174	nvle "[what]"
inicioUI_label_400cdd81	nvle	La joven avanza con pasos constantes pero inseguros y busca con la mirada el pasillo al que debería dirigirse. 	game/script.rpy	185	nvle "[what]"
inicioUI_label_2940ee1b	nvle	Ve a la sección de carnes.	game/script.rpy	191	nvle "[what]"
anaquel_label_f6eab0eb		Aquí puedo verificar mi cupón	game/script.rpy	205	"[what]"
cupon_label_0bc83843	nvle	Cupón escaneado	game/script.rpy	225	nvle "[what]"
cupon_label_dd1f01c7	"Oferta de carne"	Enfermedad terminal.	game/script.rpy	230	"Oferta de carne" "[what]"
cupon_label_9fb2c289	"Oferta de carne"	Muerte brutal que dejó sus restos en muy mal estado.	game/script.rpy	231	"Oferta de carne" "[what]"
cupon_label_e1c2d843	"Oferta de carne "	Edad avanzada.	game/script.rpy	232	"Oferta de carne " "[what]"
cupon_label_e6b260a4	"Oferta de carne"	Tatuajes o arreglos estéticos que pueden afectar el sabor.	game/script.rpy	235	"Oferta de carne" "[what]"
refrifake_label_2bf7173f		Aquí no está.	game/script.rpy	239	"[what]"
refri_label_134b6c60	nvle	Helena se frota los brazos con las manos mientras avanza. El lugar es extremadamente helado.	game/script.rpy	247	nvle "[what]"
refri_label_8881c642	nvle	Se detiene en seco, con los ojos bien abiertos. Los dedos le tiemblan un poco, su respiración también lo hace.	game/script.rpy	248	nvle "[what]"
refri_label_ab5d8256	nvle	Sus dedos chocan con la mano de alguien más.	game/script.rpy	250	nvle "[what]"
refri_label_a792cd4a	nvle	Se gira para ver a quién le pertenece la mano, y le sorprende ver de quién se trata.	game/script.rpy	251	nvle "[what]"
refri_label_3593ad82	he	¡¿Te querías comer a mi mamá?!	game/script.rpy	257	he "[what]"
refri_label_ba56dc86	ad	¿Tan mala idea tienes de mí, Lena?	game/script.rpy	262	ad "[what]"
refri_label_3e0c771a	nvle	Helena:	game/script.rpy	266	nvle "[what]" nointeract
refri_label_3f04d167	he	No entiendo por qué sigues aquí	game/script.rpy	269	he "[what]"
refri_label_c35ffcca	he	Dime qué haces aquí	game/script.rpy	273	he "[what]"
refri_label_54bcf8fb	ad	Ya sabes, como tienes problemas con esto de la carne, creí... no sé, pensé que quizás no ibas a querer saber nada de los restos de Hortensia.	game/script.rpy	276	ad "[what]"
refri_label_b03ccf62	nvle	Helena mira la bandeja, la toma con lentitud y Adara termina soltándola.	game/script.rpy	277	nvle "[what]"
refri_label_79a95b16	he	Es mi mamá, o por lo menos lo que queda de ella. Prefiero que esto se quede conmigo a que acabe servido en la mesa de algún extraño.	game/script.rpy	283	he "[what]"
refri_label_a8c52793	ad	Yo no soy una extraña, Hortensia también era importante para mí.	game/script.rpy	285	ad "[what]"
refri_label_1bcf42fd	nvle	Helena se mantiene en silencio sin voltearla a ver.	game/script.rpy	286	nvle "[what]"
refri_label_70208562	ad	Perdón, debí preguntarte antes de venir en lugar de asumir las cosas.	game/script.rpy	288	ad "[what]"
refri_label_a661615c	ad	Yo tampoco quería que su cuerpo terminara como una cena más o algo así. Y... lamento mucho lo que le pasó, fue algo... inesperado.	game/script.rpy	289	ad "[what]"
refri_label_f745f7df	he	Si fue inesperado para ti que trabajabas con ella, imagina qué tan inesperado fue para mí.	game/script.rpy	291	he "[what]"
refri_label_a1de3aa7	nvle	Toma otras dos charolas del mismo lote, el lote de su madre.	game/script.rpy	292	nvle "[what]"
refri_label_65bb59cb	ad	Helena, yo no estaba con Hortensia cuando sucedió el accidente, \nni siquiera me dejaron verla luego de que me enteré de que le había pasado algo.	game/script.rpy	295	ad "[what]"
refri_label_ce28bbf7	nvle	Helena ignora a la rubia	game/script.rpy	296	nvle "[what]"
refri_label_538e926d	ad	No me crees, ¿verdad?	game/script.rpy	299	ad "[what]"
refri_label_241a986a	he	¿Debería hacerlo?	game/script.rpy	302	he "[what]"
refri_label_7002d6ec	nvle	Adara abre la boca, mas no sale palabra de ella. Ante esto, Helena se gira, dispuesta a salir por donde llegó.	game/script.rpy	303	nvle "[what]"
refri_label_a3be90a5	ad	Lena, espera, por favor.	game/script.rpy	308	ad "[what]"
refri_label_2ffd773e	nvle	Helena se detiene frente a ella.	game/script.rpy	309	nvle "[what]"
refri_label_530cb220	ad	Sobre lo otro que pasó, ya no soy así y yo no...	game/script.rpy	312	ad "[what]"
refri_label_e34fecfd	he	Este no es el momento para hablar de eso.	game/script.rpy	314	he "[what]"
refri_label_f59d6d78	ad	Pero en serio quiero que arreglemos las cosas...	game/script.rpy	316	ad "[what]"
refri_label_b85a0163	he	Pues yo no.	game/script.rpy	318	he "[what]"
refri_label_e3ec36c3	he	Si de verdad querías arreglar las cosas, pudiste haber empezado siendo la primera en avisarme lo de mi mamá.	game/script.rpy	320	he "[what]"
